Timestamp,Makine
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,True
53,True
54,True
55,True
56,True
57,True
58,True
59,True
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,True
79,True
80,True
81,True
82,True
83,True
84,True
85,True
86,True
87,True
88,True
89,True
90,True
91,True
92,True
93,True
94,True
95,True
96,True
97,True
98,True
99,True
100,True
101,True
102,True
103,True
104,True
105,True
106,True
107,True
107,True
109,True
109,True
111,True
112,True
113,True
114,True
114,True
116,True
117,True
118,True
119,True
120,True
121,True
122,True
123,True
123,True
125,True
126,True
127,True
128,True
129,True
130,True
131,True
132,True
133,True
134,True
135,True
135,True
137,True
138,True
138,True
139,True
141,True
142,True
143,True
144,True
145,True
146,True
147,True
148,True
149,True
150,True
151,True
152,True
153,True
154,True
155,True
156,True
157,True
158,True
159,True
160,True
161,True
162,True
163,True
164,True
165,True
166,True
167,True
168,True
169,True
170,True
171,True
172,True
173,True
174,True
175,True
176,True
177,True
178,True
179,True
180,True
181,True
182,True
183,True
184,True
185,True
186,True
187,True
188,True
189,True
190,True
191,True
192,True
193,True
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,True
202,True
203,True
204,True
205,True
206,True
207,True
208,True
209,True
210,True
211,True
212,True
213,True
214,True
215,True
216,True
217,True
218,True
219,True
220,True
221,True
222,True
223,True
224,True
225,True
226,True
227,True
228,True
229,True
230,True
231,True
232,True
233,True
234,True
235,True
236,True
237,True
238,True
239,True
240,True
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,False
295,False
296,False
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,False
337,False
338,False
339,False
340,False
341,False
342,False
343,False
344,False
345,False
346,False
347,False
348,False
349,False
350,False
351,False
352,False
353,False
354,False
355,False
356,False
357,False
358,False
359,False
360,False
361,False
362,False
363,False
364,False
365,False
366,False
367,False
368,False
369,False
370,False
371,False
372,False
373,False
374,False
375,False
376,False
377,False
378,False
379,False
380,False
381,False
382,False
383,False
384,False
385,False
386,False
387,False
388,False
389,False
390,False
391,False
392,False
393,False
394,False
395,False
396,False
397,False
398,False
399,False
400,False
401,False
402,False
403,False
404,False
405,False
406,False
407,False
408,False
409,False
410,False
411,False
412,False
413,False
414,False
415,True
416,True
417,True
418,True
419,True
420,False
421,False
422,False
423,False
424,False
425,True
426,True
427,True
428,True
429,True
430,True
431,True
432,False
433,False
434,False
435,False
436,False
437,False
438,False
439,False
440,False
441,True
442,True
443,True
444,True
445,True
446,True
447,True
448,True
449,True
450,True
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,True
460,True
461,True
462,True
463,True
464,True
465,True
466,True
467,True
468,True
469,True
470,True
471,True
472,True
473,True
474,True
475,True
476,True
477,True
478,True
478,True
480,True
481,True
482,True
483,True
484,True
485,True
485,True
487,True
488,True
489,True
490,True
491,True
492,True
493,True
494,True
495,True
496,True
497,True
498,True
499,True
500,True
501,True
502,True
503,True
504,True
505,True
506,True
507,True
508,True
509,True
510,True
511,True
512,True
513,True
514,True
515,True
516,True
517,True
518,True
519,True
520,True
521,True
522,True
523,True
524,True
525,True
526,True
527,True
528,True
529,True
530,True
531,True
532,True
533,True
534,True
535,True
536,True
537,True
538,True
539,True
540,True
541,True
542,True
543,True
544,True
545,True
546,True
547,True
548,True
549,True
550,True
551,True
552,True
553,True
554,True
555,True
556,True
557,True
557,True
559,True
560,True
561,True
562,True
563,True
564,True
565,True
566,True
567,True
568,True
569,True
570,True
571,True
571,True
573,True
574,True
575,True
576,True
577,True
578,True
579,True
580,True
581,True
582,True
583,True
584,True
585,True
586,True
587,True
588,True
589,True
589,True
591,True
592,True
593,True
594,True
595,True
596,True
597,True
598,True
599,True
600,True
601,True
602,True
603,True
604,True
605,True
606,True
607,True
608,True
609,True
610,True
611,True
612,True
613,True
614,True
615,True
616,True
617,True
618,True
619,True
620,True
621,True
622,True
623,True
624,True
625,True
626,True
627,True
628,True
629,True
630,True
631,True
632,True
633,True
634,True
635,True
636,True
637,True
638,True
639,True
640,True
641,True
642,True
643,True
644,True
645,True
646,True
647,True
648,True
649,True
650,True
651,True
652,True
653,True
654,True
655,True
656,True
657,True
658,True
659,True
660,True
661,True
662,True
663,True
664,True
665,True
666,True
667,True
668,True
669,True
670,True
671,True
672,True
673,True
674,True
675,True
675,True
677,True
678,True
679,True
680,True
681,True
682,True
683,True
684,True
685,True
686,True
687,True
688,True
689,True
690,False
691,False
692,False
693,False
694,False
695,False
696,False
697,False
698,False
699,False
700,False
701,False
702,False
703,False
704,False
705,False
706,False
707,False
708,False
709,False
710,False
711,False
712,False
713,False
714,False
715,False
716,False
717,False
718,False
719,False
720,False
721,False
722,False
723,False
724,False
725,False
726,False
727,False
728,False
729,False
730,False
731,False
732,False
733,False
734,False
735,False
736,False
737,False
738,False
739,False
740,False
741,False
742,False
743,False
744,False
745,False
746,False
747,False
748,False
749,False
750,False
751,False
752,False
753,False
754,False
755,False
756,False
757,False
758,False
759,False
760,False
761,False
762,False
763,False
764,False
765,False
766,False
767,False
768,False
769,False
770,False
771,False
772,False
773,False
774,False
775,False
776,False
777,False
778,False
779,False
780,False
781,False
782,False
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,False
791,False
792,False
793,False
794,False
795,False
796,False
797,False
798,False
799,False
800,False
801,False
802,False
803,False
804,False
805,False
806,False
807,False
808,False
809,False
810,False
811,False
812,False
813,False
814,False
815,False
816,False
817,False
818,False
819,False
820,False
821,False
822,False
823,False
824,False
825,False
826,False
827,False
828,False
829,False
830,False
831,False
832,False
833,False
834,False
835,False
836,False
837,False
838,False
839,False
840,False
841,False
842,False
843,False
844,False
845,False
846,False
847,False
848,False
849,False
850,False
851,False
852,False
853,False
854,False
855,False
856,False
857,False
858,False
859,False
860,False
861,False
862,False
863,False
864,False
865,False
866,False
867,False
868,False
869,False
870,False
871,False
872,False
873,False
874,False
875,False
876,False
877,False
878,False
879,False
880,False
881,False
882,False
883,False
884,False
885,False
886,False
887,False
888,False
889,False
890,False
891,False
892,False
893,False
894,False
895,False
896,False
897,False
898,False
899,False
900,False
901,False
902,False
903,False
904,False
905,False
906,False
907,False
908,False
909,False
910,False
911,False
912,False
913,False
914,False
915,False
916,False
917,False
918,False
919,False
920,False
921,False
922,False
923,False
924,False
925,False
926,False
927,False
928,False
929,False
930,False
931,False
932,False
933,False
934,False
935,False
936,False
937,False
938,False
939,False
940,False
941,False
942,False
943,False
944,False
945,False
946,False
947,False
948,False
949,False
950,False
951,False
952,False
953,False
954,False
955,False
956,False
957,False
958,False
959,False
960,True
961,True
962,True
963,True
963,True
965,False
966,False
967,False
968,False
969,False
970,False
971,True
972,True
973,True
974,True
975,True
976,True
977,True
978,True
979,True
980,True
981,True
982,True
983,True
984,True
985,True
986,True
987,True
988,True
989,True
990,True
991,True
992,True
993,True
994,True
995,True
996,True
997,True
998,True
999,True
1000,True
1001,True
1002,True
1003,True
1004,True
1005,True
1006,True
1007,True
1008,True
1009,True
1010,True
1011,True
1012,True
1013,True
1014,True
1015,True
1016,True
1017,True
1018,True
1019,True
1020,True
1021,True
1022,True
1023,True
1024,True
1025,True
1026,True
1027,True
1028,True
1029,True
1030,True
1031,True
1032,True
1033,True
1034,True
1035,True
1036,True
1037,True
1038,True
1039,True
1040,True
1041,True
1042,True
1043,True
1044,True
1045,True
1046,True
1047,True
1048,True
1049,True
1050,True
1051,True
1052,True
1053,True
1054,True
1055,True
1056,True
1057,True
1058,True
1059,True
1060,True
1061,True
1062,True
1063,True
1064,True
1065,True
1066,True
1067,True
1068,True
1069,True
1070,True
1071,True
1072,True
1073,True
1074,True
1075,True
1076,True
1077,True
1078,True
1079,True
1080,True
1081,True
1082,True
1083,True
1084,True
1085,True
1086,True
1086,True
1087,True
1089,True
1090,True
1091,True
1092,True
1093,True
1094,True
1095,True
1096,True
1097,True
1098,True
1099,True
1099,True
1101,True
1102,True
1103,True
1104,True
1105,True
1106,True
1107,True
1108,True
1109,True
1110,True
1111,True
1112,True
1113,True
1114,True
1115,True
1116,True
1117,True
1117,True
1118,True
1120,True
1121,True
1122,True
1123,True
1124,True
1125,True
1126,True
1127,True
1127,True
1129,True
1130,True
1131,True
1132,True
1133,True
1134,True
1135,True
1136,True
1137,True
1138,True
1139,True
1140,True
1141,True
1142,True
1143,True
1144,True
1145,True
1146,True
1147,True
1148,True
1148,True
1150,True
1151,True
1152,True
1153,True
1154,True
1155,True
1156,True
1157,True
1158,True
1159,True
1160,True
1161,True
1162,True
1163,True
1164,True
1165,True
1166,True
1167,True
1168,True
1169,True
1170,True
1171,True
1172,True
1173,True
1174,True
1175,True
1176,True
1177,True
1178,True
1179,True
1180,True
1181,True
1182,True
1183,True
1184,True
1185,True
1185,True
1185,True
1188,True
1189,True
1189,True
1189,True
1189,True
1193,True
1194,True
1195,True
1195,True
1195,True
1198,True
1199,True
1200,True
1200,True
1200,True
1203,False
1203,False
1203,False
1206,False
1207,False
1208,False
1209,False
1210,False
1210,False
1210,False
1210,False
1210,False
1210,False
1216,False
1217,True
1218,True
1219,True
1220,True
1221,True
1222,True
1223,True
1224,True
1225,True
1226,True
1227,True
1228,True
1229,True
1230,True
1231,True
1232,True
1233,True
1234,True
1235,True
1236,True
1237,True
1238,True
1239,True
1240,True
1240,True
1242,True
1243,True
1244,True
1245,True
1245,True
1247,True
1248,True
1249,True
1250,True
1251,True
1251,True
1253,True
1254,True
1255,True
1256,True
1257,True
1258,True
1259,True
1260,True
1261,True
1262,True
1263,True
1264,True
1265,True
1266,True
1267,False
1268,False
1269,False
1270,False
1271,False
1272,False
1273,False
1274,False
1275,False
1276,False
1277,False
1278,False
1279,False
1280,False
1281,False
1282,False
1283,False
1284,False
1285,False
1286,False
1287,False
1288,False
1289,False
1290,False
1291,False
1292,False
1293,False
1294,False
1295,False
1296,False
1297,False
1298,False
1299,False
1300,False
1301,False
1302,False
1303,False
1304,False
1305,False
1306,False
1307,False
1308,False
1309,False
1310,False
1311,False
1312,False
1313,False
1314,False
1315,False
1316,False
1317,False
1318,False
1319,False
1320,False
1321,False
1322,False
1323,False
1324,False
1325,False
1326,False
1327,False
1328,False
1329,False
1330,False
1331,False
1332,False
1333,False
1334,False
1335,False
1336,False
1337,False
1338,False
1339,False
1340,False
1341,False
1342,False
1343,False
1344,False
1345,False
1346,False
1347,False
1348,False
1349,False
1350,False
1351,False
1352,False
1353,False
1354,False
1355,False
1356,False
1357,False
1358,False
1359,False
1360,False
1361,False
1362,False
1363,False
1364,False
1365,False
1366,False
1367,False
1368,False
1369,False
1370,False
1371,False
1372,False
1373,False
1374,False
1375,False
1376,False
1377,False
1378,False
1379,False
1380,False
1381,False
1382,False
1383,False
1384,False
1385,False
1386,False
1387,False
1388,False
1389,False
1390,False
1391,False
1392,False
1393,False
1394,False
1395,False
1396,False
1397,False
1398,False
1399,False
1400,False
1401,False
1402,False
1403,False
1404,False
1405,False
1406,False
1407,False
1408,False
1409,False
1410,False
1411,False
1412,False
1413,False
1414,False
1415,False
1416,False
1417,False
1418,False
1419,False
1420,False
1421,False
1422,False
1423,False
1424,False
1425,False
1426,False
1427,False
1428,False
1429,False
1430,False
1431,False
1432,False
1433,False
1434,False
1435,False
1436,False
1437,False
1438,False
1439,False
1440,False
1441,False
1442,False
1443,False
1444,False
1445,False
1446,False
1447,False
1448,False
1449,False
1450,False
1451,False
1452,False
1453,False
1454,False
1455,False
1456,False
1457,False
1458,False
1459,False
1460,False
1461,False
1462,False
1463,False
1464,False
1465,False
1466,False
1467,False
1468,False
1469,False
1470,False
1471,False
1472,False
1473,False
1474,False
1475,False
1476,False
1477,False
1478,False
1479,False
1480,False
1481,False
1482,False
1483,False
1484,False
1485,False
1486,False
1487,False
1488,False
1489,False
1490,False
1491,False
1492,False
1493,False
1494,False
1495,False
1496,False
1497,False
1498,False
1499,False
1500,False
1501,False
1502,False
1503,False
1504,False
1505,False
1506,False
1507,False
1508,False
1509,False
1510,False
1511,False
1512,False
1513,False
1514,False
1515,False
1516,False
1517,False
1518,False
1519,False
1520,False
1521,False
1522,False
1523,False
1524,False
1525,False
1526,False
1527,False
1528,False
1529,False
1530,False
1531,False
1532,False
1533,False
1534,False
1535,False
1536,False
1537,False
1538,False
1539,False
1540,False
1541,False
1542,False
1543,False
1544,False
1545,False
1546,False
1547,False
1548,False
1549,False
1550,False
1551,False
1552,False
1553,False
1554,False
1555,False
1556,False
1557,False
1558,False
1559,False
1560,False
1561,False
1562,False
1563,False
1564,False
1565,False
1566,False
1567,False
1568,False
1569,False
1570,False
1571,False
1572,False
1573,False
1574,False
1575,False
1576,False
1577,False
1578,False
1579,False
1580,False
1581,False
1582,False
1583,False
1584,False
1585,False
1586,False
1587,False
1588,False
1589,False
1590,False
1591,False
1592,False
1593,False
1594,False
1595,False
1596,False
1597,False
1598,False
1599,False
1600,False
1601,False
1602,False
1603,False
1604,False
1605,False
1606,False
1607,False
1608,False
1609,False
1610,False
1611,False
1612,False
1613,False
1614,False
1615,False
1616,False
1617,False
1618,False
1619,False
1620,False
1621,False
1622,False
1623,False
1624,False
1625,False
1626,False
1627,False
1628,False
1629,False
1630,False
1631,False
1632,False
1633,False
1634,False
1635,False
1636,False
1637,False
1638,False
1639,False
1640,False
1641,False
1642,False
1643,False
1644,False
1645,False
1646,False
1647,False
1648,False
1649,False
1650,False
1651,False
1652,False
1653,False
1654,False
1655,False
1656,False
1657,False
1658,False
1659,False
1660,False
1661,False
1662,False
1663,False
1664,False
1665,False
1666,False
1667,False
1668,False
1669,False
1670,False
1671,False
1672,False
1673,False
1674,False
1675,False
1676,False
1677,False
1678,False
1679,False
1680,False
1681,False
1682,True
1683,True
1684,True
1685,True
1686,True
1687,False
1688,False
1689,False
1690,False
1691,False
1692,False
1693,False
1694,False
1695,False
1696,True
1697,True
1698,True
1699,True
1700,True
1701,True
1701,True
1703,True
1704,True
1705,True
1706,True
1707,True
1708,True
1709,True
1710,True
1711,True
1712,True
1713,True
1714,True
1715,True
1716,False
1717,True
1718,True
1719,True
1720,True
1721,True
1722,True
1723,True
1724,True
1725,True
1726,True
1727,True
1728,True
1729,True
1730,True
1731,True
1732,True
1733,True
1734,True
1735,True
1736,True
1737,True
1738,True
1739,True
1740,True
1741,True
1742,True
1743,True
1744,True
1745,True
1746,True
1746,True
1748,True
1749,True
1750,True
1750,True
1752,True
1753,True
1754,True
1755,True
1756,True
1757,True
1758,True
1759,True
1760,True
1761,True
1762,True
1763,True
1764,True
1765,True
1766,True
1767,True
1768,True
1769,True
1770,True
1771,True
1772,True
1773,True
1774,True
1774,True
1776,True
1777,True
1778,True
1779,True
1780,True
1781,True
1782,True
1783,True
1784,True
1785,True
1786,True
1787,True
1788,True
1789,True
1790,True
1791,True
1792,True
1793,True
1793,True
1795,True
1796,True
1797,True
1798,True
1799,True
1800,True
1801,True
1802,True
1803,True
1804,True
1805,True
1806,True
1807,True
1808,True
1809,True
1810,True
1811,True
1812,True
1813,True
1814,True
1815,True
1816,True
1817,True
1818,True
1819,True
1820,True
1821,True
1822,True
1823,True
1824,True
1825,True
1826,True
1827,True
1828,True
1829,True
1830,True
1830,True
1832,True
1833,True
1834,True
1835,True
1835,True
1836,True
1838,True
1839,True
1840,True
1841,True
1842,True
1842,True
1844,True
1844,True
1846,True
1846,True
1848,True
1849,True
1850,True
1851,True
1852,True
1853,True
1854,True
1855,True
1856,True
1857,True
1858,True
1858,True
1860,True
1861,True
1861,True
1863,True
1864,True
1865,True
1866,True
1867,True
1868,True
1869,True
1870,True
1871,True
1872,True
1873,True
1874,True
1875,True
1876,True
1877,True
1878,True
1879,True
1880,True
1881,True
1882,True
1883,True
1884,True
1885,True
1886,True
1887,True
1888,True
1889,True
1890,True
1891,True
1892,True
1893,True
1894,True
1895,True
1896,True
1897,True
1898,True
1899,True
1900,True
1901,True
1902,True
1903,True
1904,True
1905,True
1906,True
1907,True
1908,True
1909,True
1910,True
1911,True
1912,True
1913,True
1914,True
1915,True
1916,True
1917,True
1918,True
1919,True
1920,True
1921,True
1922,True
1923,True
1924,True
1925,True
1926,True
1927,True
1928,True
1929,True
1929,True
1931,True
1932,True
1933,True
1934,True
1935,True
1936,True
1937,True
1938,True
1939,True
1940,True
1940,True
1942,True
1943,True
1944,True
1945,True
1946,True
1947,True
1948,True
1949,True
1950,True
1951,True
1952,True
1953,True
1954,True
1955,True
1956,True
1957,True
1958,True
1959,True
1960,True
1961,True
1962,False
1963,False
1964,False
1965,False
1966,False
1967,False
1968,False
1969,False
1970,False
1971,False
1972,False
1973,False
1974,False
1975,False
1976,False
1977,False
1978,False
1979,False
1980,False
1981,False
1982,False
1983,False
1984,False
1985,False
1986,False
1987,False
1988,False
1989,False
1990,False
1991,False
1992,False
1993,False
1994,False
1995,False
1996,False
1997,False
1998,False
1999,False
2000,False
2001,False
2002,False
2003,False
2004,False
2005,False
2006,False
2007,False
2008,False
2009,False
2010,False
2011,False
2012,False
2013,False
2014,False
2015,False
2016,False
2017,False
2018,False
2019,False
2020,False
2021,False
2022,False
2023,False
2024,False
2025,False
2026,False
2027,False
2028,False
2029,False
2030,False
2031,False
2032,False
2033,False
2034,False
2035,False
2036,False
2037,False
2038,False
2039,False
2040,False
2041,False
2042,False
2043,False
2044,False
2045,False
2046,False
2047,False
2048,False
2049,False
2050,False
2051,False
2052,False
2053,False
2054,False
2055,False
2056,False
2057,False
2058,False
2059,False
2060,False
2061,False
2062,False
2063,False
2064,False
2065,False
2066,False
2067,False
2068,False
2069,False
2070,False
2071,False
2072,False
2073,False
2074,False
2075,False
2076,False
2077,False
2078,False
2079,False
2080,False
2081,False
2082,False
2083,False
2084,False
2085,False
2086,False
2087,False
2088,False
2089,False
2090,False
2091,False
2092,False
2093,False
2094,False
2095,False
2096,False
2097,False
2098,False
2099,False
2100,False
2101,False
2102,False
2103,False
2104,False
2105,False
2106,False
2107,False
2108,False
2109,False
2110,False
2111,False
2112,False
2113,False
2114,False
2115,False
2116,False
2117,False
2118,False
2119,False
2120,False
2121,False
2122,False
2123,False
2124,False
2125,False
2126,False
2127,False
2128,False
2129,False
2130,False
2131,False
2132,False
2133,False
2134,False
2135,False
2136,False
2137,False
2138,False
2139,False
2140,False
2141,False
2142,False
2143,False
2144,False
2145,False
2146,False
2147,False
2148,False
2149,False
2150,False
2151,False
2152,False
2153,False
2154,False
2155,False
2156,False
2157,False
2158,False
2159,False
2160,False
2161,False
2162,False
2163,False
2164,False
2165,False
2166,False
2167,False
2168,False
2169,False
2170,False
2171,False
2172,False
2173,False
2174,False
2175,False
2176,False
2177,False
2178,False
2179,False
2180,False
2181,False
2182,False
2183,False
2184,False
2185,False
2186,False
2187,False
2188,False
2189,False
2190,False
2191,False
2192,False
2193,False
2194,False
2195,False
2196,False
2197,False
2198,False
2199,False
2200,False
2201,False
2202,False
2203,False
2204,False
2205,False
2206,False
2207,False
2208,False
2209,False
2210,False
2211,False
2212,False
2213,False
2214,False
2215,False
2216,False
2217,False
2218,False
2219,False
2220,False
2221,False
2222,False
2223,False
2224,False
2225,False
2226,False
2227,False
2228,False
2229,False
2230,False
2231,False
2232,False
2233,False
2234,False
2235,False
2236,False
2237,False
2238,False
2239,False
2240,False
2241,False
2242,False
2243,False
2244,False
2245,False
2246,False
2247,False
2248,False
2249,False
2250,False
2251,False
2252,False
2253,False
2254,False
2255,False
2256,False
2257,False
2258,False
2259,False
2260,False
2261,False
2262,False
2263,False
2264,False
2265,False
2266,False
2267,False
2268,False
2269,False
2270,False
2271,False
2272,False
2273,False
2274,False
2275,False
2276,False
2277,False
2278,False
2279,False
2280,False
2281,False
2282,False
2283,False
2284,False
2285,False
2286,False
2287,False
2288,False
2289,False
2290,False
2291,False
2292,False
2293,False
2294,False
2295,False
2296,False
2297,False
2298,False
2299,False
2300,False
2301,False
2302,False
2303,False
2304,False
2305,False
2306,False
2307,False
2308,False
2309,False
2310,False
2311,False
2312,False
2313,False
2314,False
2315,False
2316,False
2317,False
2318,False
2319,False
2320,False
2321,False
2322,False
2323,False
2324,False
2325,False
2326,False
2327,False
2328,False
2329,False
2330,False
2331,False
2332,False
2333,False
2334,False
2335,False
2336,False
2337,False
2338,False
2339,False
2340,False
2341,False
2342,False
2343,False
2344,False
2345,False
2346,False
2347,False
2348,False
2349,False
2350,False
2351,False
2352,False
2353,False
2354,False
2355,False
2356,False
2357,False
2358,False
2359,False
2360,False
2361,False
2362,True
2363,True
2364,True
2365,True
2366,True
2367,True
2367,True
2369,True
2370,True
2371,True
2372,True
2373,True
2374,True
2375,True
2376,True
2377,True
2378,True
2379,True
2380,True
2381,True
2382,True
2383,True
2384,True
2385,True
2386,True
2387,True
2388,True
2389,True
2390,True
2391,True
2392,True
2393,True
2394,True
2395,True
2396,True
2397,True
2398,True
2399,True
2400,True
2401,True
2402,True
2403,True
2404,True
2405,True
2406,True
2407,True
2408,True
2409,True
2410,True
2411,True
2412,True
2413,True
2414,True
2415,True
2416,True
2417,True
2418,True
2419,True
2420,True
2421,True
2422,True
2423,True
2424,True
2425,True
2426,True
2427,True
2428,True
2429,True
2430,True
2431,True
2432,True
2433,True
2434,True
2435,True
2436,True
2437,True
2438,True
2439,True
2440,True
2441,True
2442,True
2443,True
2444,True
2445,True
2446,True
2447,True
2448,True
2449,True
2450,True
2451,True
2452,True
2453,True
2454,True
2455,True
2456,True
2457,True
2458,True
2459,True
2460,True
2461,True
2462,True
2463,True
2464,True
2465,True
2466,True
2467,True
2468,True
2469,True
2470,True
2471,True
2472,True
2473,True
2474,True
2475,True
2476,True
2477,True
